timestamp,open,high,low,close,volume,datetime
1719275400000,60330.3,60382.2,60254.2,60339.9,482.2,2024-06-25 00:30:00
1719276300000,60339.9,60606.3,60300.1,60370.1,2011.44,2024-06-25 00:45:00
1719277200000,60370.1,60465.0,60290.7,60412.5,745.637,2024-06-25 01:00:00
1719278100000,60412.5,60418.0,60246.7,60284.1,435.205,2024-06-25 01:15:00
1719279000000,60284.1,60400.0,60241.7,60337.8,952.511,2024-06-25 01:30:00
1719279900000,60337.8,60438.6,60270.5,60438.4,428.374,2024-06-25 01:45:00
1719280800000,60438.4,60602.2,60425.2,60440.9,2106.091,2024-06-25 02:00:00
1719281700000,60440.9,60514.2,60364.2,60414.3,696.778,2024-06-25 02:15:00
1719282600000,60414.3,60684.5,60414.3,60491.3,1360.524,2024-06-25 02:30:00
1719283500000,60491.3,60678.8,60491.0,60630.7,857.613,2024-06-25 02:45:00
1719284400000,60630.7,61244.5,60580.0,61145.6,4690.638,2024-06-25 03:00:00
1719285300000,61145.6,61384.2,61079.0,61306.2,2412.465,2024-06-25 03:15:00
1719286200000,61306.2,61538.8,61270.7,61524.7,3954.093,2024-06-25 03:30:00
1719287100000,61524.7,61548.7,61216.0,61250.8,3167.348,2024-06-25 03:45:00
1719288000000,61250.8,61332.8,61109.5,61141.5,2009.352,2024-06-25 04:00:00
1719288900000,61141.5,61285.1,61141.5,61269.7,1064.969,2024-06-25 04:15:00
1719289800000,61269.7,61350.0,61223.7,61240.0,957.236,2024-06-25 04:30:00
1719290700000,61240.0,61364.4,61192.5,61326.0,602.2,2024-06-25 04:45:00
1719291600000,61326.0,61373.2,61281.7,61310.0,477.638,2024-06-25 05:00:00
1719292500000,61310.0,61342.2,61242.2,61242.2,373.273,2024-06-25 05:15:00
1719293400000,61242.2,61262.1,60942.2,60969.0,1677.798,2024-06-25 05:30:00
1719294300000,60969.0,61035.8,60921.2,60980.4,1741.428,2024-06-25 05:45:00
1719295200000,60980.4,61030.0,60918.2,60990.2,908.265,2024-06-25 06:00:00
1719296100000,60990.2,61062.2,60940.0,61005.4,547.758,2024-06-25 06:15:00
1719297000000,61005.4,61141.8,61005.4,61074.0,807.704,2024-06-25 06:30:00
1719297900000,61074.0,61117.2,61046.1,61098.4,336.32,2024-06-25 06:45:00
1719298800000,61098.4,61210.6,60926.4,60933.2,994.397,2024-06-25 07:00:00
1719299700000,60933.2,60970.0,60774.2,60793.5,1918.207,2024-06-25 07:15:00
1719300600000,60793.5,60859.3,60700.0,60700.0,1572.998,2024-06-25 07:30:00
1719301500000,60700.0,60784.5,60581.9,60644.5,2213.585,2024-06-25 07:45:00
1719302400000,60644.5,60856.6,60631.0,60843.9,946.481,2024-06-25 08:00:00
1719303300000,60843.9,60869.6,60686.1,60712.9,771.498,2024-06-25 08:15:00
1719304200000,60712.9,60738.4,60634.4,60715.5,869.043,2024-06-25 08:30:00
1720024200000,60589.9,60631.9,60371.6,60437.7,1511.378,2024-07-03 16:30:00
1720025100000,60437.7,60543.3,60378.8,60478.6,609.019,2024-07-03 16:45:00
1720026000000,60478.6,60497.0,60390.0,60447.1,319.821,2024-07-03 17:00:00
1720026900000,60447.1,60457.3,60389.9,60425.6,431.922,2024-07-03 17:15:00
1720027800000,60425.6,60427.0,60291.0,60325.2,483.237,2024-07-03 17:30:00
1720028700000,60325.2,60351.7,60171.6,60351.7,1331.117,2024-07-03 17:45:00
1720029600000,60351.7,60422.2,60247.5,60355.0,758.75,2024-07-03 18:00:00
1720030500000,60355.0,60405.1,60263.2,60376.3,485.89,2024-07-03 18:15:00
1720031400000,60376.3,60412.2,60340.0,60411.2,384.951,2024-07-03 18:30:00
1720032300000,60411.2,60423.5,60215.6,60223.3,789.642,2024-07-03 18:45:00
1720033200000,60223.3,60223.3,60040.3,60128.4,1705.71,2024-07-03 19:00:00
1720034100000,60128.4,60149.9,59772.2,59984.6,3151.623,2024-07-03 19:15:00
1720035000000,59984.6,60021.0,59849.1,59931.2,928.312,2024-07-03 19:30:00
1720035900000,59931.2,59979.2,59650.0,59650.0,2404.659,2024-07-03 19:45:00
1720036800000,59650.0,59852.4,59650.0,59710.7,1814.426,2024-07-03 20:00:00
1720037700000,59710.7,59840.5,59650.0,59729.7,1072.806,2024-07-03 20:15:00
1720038600000,59729.7,59781.3,59650.0,59678.9,577.166,2024-07-03 20:30:00
1720039500000,59678.9,59806.4,59542.1,59580.6,1499.231,2024-07-03 20:45:00
1720040400000,59580.6,59864.1,59377.0,59854.3,3952.23,2024-07-03 21:00:00
1720041300000,59854.3,59857.1,59725.6,59854.6,785.964,2024-07-03 21:15:00
1720042200000,59854.6,60119.0,59854.5,60117.5,2073.604,2024-07-03 21:30:00
1720043100000,60117.5,60319.3,60101.9,60214.9,1901.117,2024-07-03 21:45:00
1720044000000,60214.9,60260.0,60102.2,60213.6,1173.491,2024-07-03 22:00:00
1720044900000,60213.6,60275.9,60136.7,60254.6,560.691,2024-07-03 22:15:00
1720045800000,60254.6,60329.4,60245.8,60324.2,388.174,2024-07-03 22:30:00
1720046700000,60324.2,60343.0,60262.7,60293.0,528.761,2024-07-03 22:45:00
1720047600000,60293.0,60338.4,60250.1,60316.1,595.404,2024-07-03 23:00:00
1720048500000,60316.1,60336.0,60290.0,60320.0,214.313,2024-07-03 23:15:00
1720049400000,60320.0,60331.3,60213.7,60231.4,690.546,2024-07-03 23:30:00
1720050300000,60231.4,60284.6,60173.4,60179.4,513.299,2024-07-03 23:45:00
1720051200000,60179.4,60300.0,60179.4,60257.0,537.847,2024-07-04 00:00:00
1720052100000,60257.0,60384.5,60251.8,60339.8,983.812,2024-07-04 00:15:00
1720053000000,60339.8,60458.9,60333.4,60409.8,1029.103,2024-07-04 00:30:00
1720053900000,60409.8,60430.0,60379.4,60396.6,398.838,2024-07-04 00:45:00
1720054800000,60396.6,60480.9,60081.4,60090.0,2766.696,2024-07-04 01:00:00
1720055700000,60090.0,60266.3,59876.5,60223.2,3095.237,2024-07-04 01:15:00
1720056600000,60223.2,60223.2,59151.6,59582.7,5881.662,2024-07-04 01:30:00
1720057500000,59582.7,59595.5,58400.0,58546.8,10630.097,2024-07-04 01:45:00
1720058400000,58546.8,58771.3,57802.1,58693.8,11326.211,2024-07-04 02:00:00
1720059300000,58693.8,58951.7,58612.9,58940.0,3998.133,2024-07-04 02:15:00
1720060200000,58940.0,59072.5,58834.8,59062.1,2767.971,2024-07-04 02:30:00
1720061100000,59062.1,59067.3,58929.8,58933.4,1057.457,2024-07-04 02:45:00
1720062000000,58933.4,59014.2,58889.0,58915.0,1067.449,2024-07-04 03:00:00
1720062900000,58915.0,58960.5,58807.5,58913.2,1074.023,2024-07-04 03:15:00
1720063800000,58913.2,59040.8,58894.6,58989.0,1415.815,2024-07-04 03:30:00
1720064700000,58989.0,59123.3,58964.4,59073.6,1019.784,2024-07-04 03:45:00
1720065600000,59073.6,59115.8,58993.4,59049.1,754.946,2024-07-04 04:00:00
1720066500000,59049.1,59054.7,58688.0,58775.1,2377.853,2024-07-04 04:15:00
1720067400000,58775.1,58940.5,58705.6,58899.8,2046.567,2024-07-04 04:30:00
1720068300000,58899.8,59009.3,58867.8,58933.0,659.369,2024-07-04 04:45:00
1720069200000,58933.0,58952.0,58829.8,58841.9,937.581,2024-07-04 05:00:00
1720070100000,58841.9,58925.0,58835.5,58879.7,477.928,2024-07-04 05:15:00
1720071000000,58879.7,59007.7,58839.8,58917.1,1236.313,2024-07-04 05:30:00
1720071900000,58917.1,58944.4,58840.0,58870.4,479.947,2024-07-04 05:45:00
1720072800000,58870.4,58880.1,58786.8,58839.9,697.696,2024-07-04 06:00:00
1720073700000,58839.9,58869.0,58511.0,58611.3,2136.723,2024-07-04 06:15:00
1720074600000,58611.3,59056.4,58511.5,58890.4,4772.857,2024-07-04 06:30:00
1720075500000,58890.4,58930.4,58750.4,58765.2,1304.83,2024-07-04 06:45:00
1720076400000,58765.2,58827.9,58665.7,58722.7,1109.369,2024-07-04 07:00:00
1720077300000,58722.7,58726.6,58385.4,58407.3,3379.461,2024-07-04 07:15:00
1720078200000,58407.3,58623.1,58368.1,58463.1,3252.41,2024-07-04 07:30:00
1720079100000,58463.1,58515.5,58087.7,58200.5,5213.542,2024-07-04 07:45:00
1720080000000,58200.5,58469.1,58160.0,58292.2,3172.545,2024-07-04 08:00:00
1720080900000,58292.2,58308.5,58055.3,58055.4,2789.281,2024-07-04 08:15:00
1720081800000,58055.4,58166.6,57180.4,57662.1,9353.319,2024-07-04 08:30:00
1720082700000,57662.1,57800.0,57368.2,57672.4,5984.1,2024-07-04 08:45:00
1720083600000,57672.4,57731.5,57030.0,57486.3,5394.429,2024-07-04 09:00:00
1720084500000,57486.3,57582.1,56946.6,57514.1,5415.336,2024-07-04 09:15:00
1720085400000,57514.1,57797.4,57469.1,57791.4,4911.028,2024-07-04 09:30:00
1720086300000,57791.4,57836.9,57641.0,57700.8,1644.233,2024-07-04 09:45:00
1720087200000,57700.8,57749.7,57418.4,57546.3,2502.775,2024-07-04 10:00:00
1720088100000,57546.3,57608.8,57393.1,57560.7,2206.284,2024-07-04 10:15:00
1720089000000,57560.7,57650.9,57404.9,57631.6,1502.164,2024-07-04 10:30:00
1720089900000,57631.6,57915.6,57630.0,57910.1,2949.973,2024-07-04 10:45:00
1720090800000,57910.1,58073.0,57867.4,57892.1,2921.353,2024-07-04 11:00:00
1720091700000,57892.1,57898.2,57694.7,57750.6,2594.674,2024-07-04 11:15:00
1720092600000,57750.6,57814.0,57639.6,57680.3,1433.217,2024-07-04 11:30:00
1720093500000,57680.3,57819.8,57651.0,57733.5,1039.405,2024-07-04 11:45:00
1720094400000,57733.5,57733.5,57538.5,57576.6,2069.412,2024-07-04 12:00:00
1720095300000,57576.6,57604.3,57364.2,57498.9,2519.686,2024-07-04 12:15:00
1720096200000,57498.9,57700.2,57420.0,57479.9,2619.784,2024-07-04 12:30:00
1720097100000,57479.9,57483.2,57135.0,57216.4,4557.496,2024-07-04 12:45:00
1720098000000,57216.4,57434.4,57015.7,57297.5,4884.147,2024-07-04 13:00:00
1720098900000,57297.5,57357.0,56765.0,56902.6,8029.159,2024-07-04 13:15:00
1720099800000,56902.6,57043.0,56750.0,56796.0,4726.549,2024-07-04 13:30:00
1720100700000,56796.0,57467.7,56750.0,57384.9,5654.844,2024-07-04 13:45:00
1720101600000,57384.9,57485.4,57112.8,57265.4,3487.836,2024-07-04 14:00:00
1720102500000,57265.4,57358.2,56809.5,56979.9,3306.078,2024-07-04 14:15:00
1720103400000,56979.9,57438.0,56900.0,57268.8,4107.706,2024-07-04 14:30:00
1720104300000,57268.8,57475.0,57206.8,57421.4,2417.694,2024-07-04 14:45:00
1720105200000,57421.4,57610.0,57318.7,57554.0,2273.797,2024-07-04 15:00:00
1720106100000,57554.0,57554.4,57328.2,57469.0,1348.756,2024-07-04 15:15:00
1720107000000,57469.0,57775.3,57352.4,57764.3,1660.966,2024-07-04 15:30:00
1720107900000,57764.3,58320.0,57706.8,58105.1,7645.07,2024-07-04 15:45:00
1720108800000,58105.1,58110.3,57784.0,57832.8,3006.282,2024-07-04 16:00:00
1720109700000,57832.8,58025.8,57784.0,57900.5,1890.171,2024-07-04 16:15:00
1720110600000,57900.5,58181.5,57716.0,58094.3,2615.42,2024-07-04 16:30:00
1720111500000,58094.3,58366.0,57991.0,58266.2,2334.695,2024-07-04 16:45:00
1720112400000,58266.2,58336.8,58082.8,58113.6,2349.532,2024-07-04 17:00:00
1720113300000,58113.6,58360.0,58065.1,58291.0,1006.36,2024-07-04 17:15:00
1720114200000,58291.0,58300.0,58119.7,58131.1,804.727,2024-07-04 17:30:00
1720115100000,58131.1,58285.1,58080.2,58210.5,1176.41,2024-07-04 17:45:00
1720116000000,58210.5,58310.2,57905.9,58004.7,2092.114,2024-07-04 18:00:00
1720116900000,58004.7,58182.5,57952.5,58177.0,741.717,2024-07-04 18:15:00
1720117800000,58177.0,58346.0,58079.7,58169.6,1732.452,2024-07-04 18:30:00
1720118700000,58169.6,58174.7,58053.0,58132.3,541.177,2024-07-04 18:45:00
1720119600000,58132.3,58355.8,58107.8,58282.2,832.734,2024-07-04 19:00:00
1720120500000,58282.2,58482.1,58196.5,58468.9,2396.725,2024-07-04 19:15:00
1720121400000,58468.9,58641.1,58351.7,58355.0,2501.171,2024-07-04 19:30:00
1720122300000,58355.0,58365.0,58235.2,58252.0,1098.553,2024-07-04 19:45:00
1720123200000,58252.0,58273.0,58142.5,58195.8,1019.074,2024-07-04 20:00:00
1720124100000,58195.8,58227.1,58114.1,58116.8,513.274,2024-07-04 20:15:00
1720125000000,58116.8,58181.5,58092.5,58171.7,579.274,2024-07-04 20:30:00
1720125900000,58171.7,58330.8,58119.7,58325.9,682.49,2024-07-04 20:45:00
1720126800000,58325.9,58463.8,58255.0,58453.3,1335.394,2024-07-04 21:00:00
1720127700000,58453.3,58625.7,58364.0,58439.7,1574.629,2024-07-04 21:15:00
1720128600000,58439.7,58439.7,58289.3,58323.6,842.968,2024-07-04 21:30:00
1720129500000,58323.6,58480.8,58323.1,58466.0,562.012,2024-07-04 21:45:00
1720130400000,58466.0,58783.4,58422.3,58500.1,3125.972,2024-07-04 22:00:00
1720131300000,58500.1,58514.0,58326.4,58334.9,1111.005,2024-07-04 22:15:00
1720132200000,58334.9,58370.6,58125.1,58249.7,2966.157,2024-07-04 22:30:00
1720133100000,58249.7,58250.0,57980.1,58018.4,1854.833,2024-07-04 22:45:00
1720134000000,58018.4,58086.9,57837.2,58050.2,2527.057,2024-07-04 23:00:00
1720134900000,58050.2,58056.6,57784.3,57802.1,2782.583,2024-07-04 23:15:00
1720135800000,57802.1,57882.5,56850.0,57098.2,5734.231,2024-07-04 23:30:00
1720136700000,57098.2,57296.4,56887.7,57026.5,5522.019,2024-07-04 23:45:00
1720137600000,57026.5,57228.4,56700.0,56860.4,6154.574,2024-07-05 00:00:00
1720138500000,56860.4,57272.0,56854.7,57000.0,2883.22,2024-07-05 00:15:00
1720139400000,57000.0,57260.1,56650.0,56907.4,5686.9,2024-07-05 00:30:00
1720140300000,56907.4,57515.0,56902.6,57344.7,4412.293,2024-07-05 00:45:00
1720141200000,57344.7,57410.5,57158.7,57170.5,2256.067,2024-07-05 01:00:00
1720142100000,57170.5,57298.3,56800.0,56973.0,3596.761,2024-07-05 01:15:00
1720143000000,56973.0,57150.0,56774.1,56936.3,4173.094,2024-07-05 01:30:00
1720143900000,56936.3,57278.7,56936.3,57135.7,2228.062,2024-07-05 01:45:00
1720144800000,57135.7,57135.7,56801.4,56807.9,3258.341,2024-07-05 02:00:00
1720145700000,56807.9,56967.9,56590.5,56905.1,3500.491,2024-07-05 02:15:00
1720146600000,56905.1,57197.6,56643.1,56727.3,5256.464,2024-07-05 02:30:00
1720147500000,56727.3,56871.0,55414.3,55726.0,10444.615,2024-07-05 02:45:00
1720148400000,55726.0,55941.1,54940.0,55350.8,11559.687,2024-07-05 03:00:00
1720149300000,55350.8,55610.8,55225.5,55414.3,4309.799,2024-07-05 03:15:00
1720150200000,55414.3,55471.6,55277.2,55323.8,1743.526,2024-07-05 03:30:00
1720151100000,55323.8,55343.3,55120.1,55200.6,3268.001,2024-07-05 03:45:00
1720152000000,55200.6,55325.2,54963.4,55007.9,2841.604,2024-07-05 04:00:00
1720152900000,55007.9,55081.6,53333.3,54396.0,13820.964,2024-07-05 04:15:00
1720153800000,54396.0,54558.4,54241.5,54368.7,4758.735,2024-07-05 04:30:00
1720154700000,54368.7,54391.1,53723.4,53911.9,3792.785,2024-07-05 04:45:00
1720155600000,53911.9,54420.2,53777.7,54415.9,4935.342,2024-07-05 05:00:00
1720156500000,54415.9,54462.9,54185.5,54205.1,2191.678,2024-07-05 05:15:00
1720157400000,54205.1,54384.1,54088.1,54370.8,2490.202,2024-07-05 05:30:00
1720158300000,54370.8,54778.7,54361.4,54778.7,3626.781,2024-07-05 05:45:00
1720159200000,54778.7,54780.1,54425.8,54485.5,2372.186,2024-07-05 06:00:00
1720160100000,54485.5,54497.0,54166.0,54283.9,2921.285,2024-07-05 06:15:00
1720161000000,54283.9,54352.2,53843.4,54256.2,6316.125,2024-07-05 06:30:00
1720161900000,54256.2,54450.2,54147.5,54256.3,2476.633,2024-07-05 06:45:00
1720162800000,54256.3,54310.4,54050.4,54126.6,1666.108,2024-07-05 07:00:00
1720163700000,54126.6,54419.0,54126.6,54267.5,1303.473,2024-07-05 07:15:00
1720164600000,54267.5,54272.4,53930.8,54184.7,2572.743,2024-07-05 07:30:00
1720165500000,54184.7,54407.5,54095.4,54378.8,1764.71,2024-07-05 07:45:00
1720166400000,54378.8,54402.5,54205.3,54402.4,952.316,2024-07-05 08:00:00
1720167300000,54402.4,54418.5,54110.7,54281.4,1316.102,2024-07-05 08:15:00
1720168200000,54281.4,54355.0,54153.6,54227.4,1324.859,2024-07-05 08:30:00
1720169100000,54227.4,54280.0,54015.0,54052.3,1748.989,2024-07-05 08:45:00
1720170000000,54052.3,54150.0,53866.5,53873.1,3995.709,2024-07-05 09:00:00
1720170900000,53873.1,54350.0,53871.2,54333.5,2797.136,2024-07-05 09:15:00
1720171800000,54333.5,54486.2,54276.7,54486.2,3534.376,2024-07-05 09:30:00
1720172700000,54486.2,54700.1,54395.6,54486.2,3367.372,2024-07-05 09:45:00
1720173600000,54486.2,55273.5,54366.9,55191.1,5139.888,2024-07-05 10:00:00
1720174500000,55191.1,55318.4,54750.0,54980.8,5026.767,2024-07-05 10:15:00
1720175400000,54980.8,55161.0,54894.2,55091.5,2020.285,2024-07-05 10:30:00
1720176300000,55091.5,55177.4,54868.4,54945.2,2317.211,2024-07-05 10:45:00
1720177200000,54945.2,55377.8,54945.2,55316.2,3270.352,2024-07-05 11:00:00
1720178100000,55316.2,55423.2,55124.0,55310.1,2392.554,2024-07-05 11:15:00
1720179000000,55310.1,55483.8,55150.0,55478.9,1593.357,2024-07-05 11:30:00
1720179900000,55478.9,55632.3,55311.1,55445.4,3345.256,2024-07-05 11:45:00
1720180800000,55445.4,55445.4,55162.2,55375.7,1796.481,2024-07-05 12:00:00
1720181700000,55375.7,55619.4,55277.0,55606.0,2029.397,2024-07-05 12:15:00
1720182600000,55606.0,55935.2,54966.6,55288.3,5477.618,2024-07-05 12:30:00
1720183500000,55288.3,55300.0,55003.6,55020.1,1609.323,2024-07-05 12:45:00
1720184400000,55020.1,55379.7,54804.2,55293.3,3980.86,2024-07-05 13:00:00
1720185300000,55293.3,55510.7,55111.4,55486.9,1591.667,2024-07-05 13:15:00
1720186200000,55486.9,55807.5,55353.1,55704.5,2970.731,2024-07-05 13:30:00
1720187100000,55704.5,55840.6,55404.0,55789.5,2137.959,2024-07-05 13:45:00
1720188000000,55789.5,55853.9,55411.7,55522.2,2486.326,2024-07-05 14:00:00
1720188900000,55522.2,55583.6,55337.2,55348.7,1649.304,2024-07-05 14:15:00
1720189800000,55348.7,55650.0,55305.5,55636.7,1440.941,2024-07-05 14:30:00
1720190700000,55636.7,55795.4,55593.1,55700.1,1705.882,2024-07-05 14:45:00
1720191600000,55700.1,56450.0,55614.1,56281.4,5800.382,2024-07-05 15:00:00
1720192500000,56281.4,56549.9,56189.9,56485.0,2608.591,2024-07-05 15:15:00
1720193400000,56485.0,56617.6,56280.0,56444.8,3856.984,2024-07-05 15:30:00
1720194300000,56444.8,56630.3,56328.0,56604.8,1273.906,2024-07-05 15:45:00
1720195200000,56604.8,56724.6,56324.8,56455.3,4253.87,2024-07-05 16:00:00
1720196100000,56455.3,56879.7,56395.1,56567.3,3102.724,2024-07-05 16:15:00
1720197000000,56567.3,56579.7,56104.7,56289.7,3969.581,2024-07-05 16:30:00
1720197900000,56289.7,56580.3,56266.2,56411.7,2958.718,2024-07-05 16:45:00
1720198800000,56411.7,56567.0,56255.5,56563.7,1411.311,2024-07-05 17:00:00
1720199700000,56563.7,56830.0,56561.3,56801.4,1868.377,2024-07-05 17:15:00
1720200600000,56801.4,57011.3,56573.2,56587.9,2309.121,2024-07-05 17:30:00
1720201500000,56587.9,56626.1,56420.6,56421.7,1166.837,2024-07-05 17:45:00
1720202400000,56421.7,56464.8,55982.3,56004.7,2852.448,2024-07-05 18:00:00
1720203300000,56004.7,56441.7,55769.2,56424.9,5467.195,2024-07-05 18:15:00
1720923300000,59534.1,59600.0,59260.1,59290.0,1452.574,2024-07-14 02:15:00
1720924200000,59290.0,59381.5,59250.0,59289.7,926.638,2024-07-14 02:30:00
1720925100000,59289.7,59325.5,59236.7,59317.7,661.832,2024-07-14 02:45:00
1720926000000,59317.7,59540.0,59317.6,59447.8,919.062,2024-07-14 03:00:00
1720926900000,59447.8,59455.0,59364.5,59451.9,442.671,2024-07-14 03:15:00
1720927800000,59451.9,59451.9,59353.1,59375.0,307.765,2024-07-14 03:30:00
1720928700000,59375.0,59481.1,59339.8,59451.7,400.796,2024-07-14 03:45:00
1720929600000,59451.7,59660.2,59394.2,59634.9,2223.589,2024-07-14 04:00:00
1720930500000,59634.9,60060.6,59612.3,59711.4,4646.401,2024-07-14 04:15:00
1720931400000,59711.4,59860.5,59623.6,59805.4,2156.198,2024-07-14 04:30:00
1720932300000,59805.4,59970.0,59688.0,59919.6,991.686,2024-07-14 04:45:00
1720933200000,59919.6,60274.6,59919.6,59932.1,6038.124,2024-07-14 05:00:00
1720934100000,59932.1,60119.0,59763.3,60102.1,2856.614,2024-07-14 05:15:00
1720935000000,60102.1,60139.7,60008.8,60024.7,1396.095,2024-07-14 05:30:00
1720935900000,60024.7,60234.5,59937.0,60216.0,1909.266,2024-07-14 05:45:00
1720936800000,60216.0,60274.8,60076.5,60093.3,1389.152,2024-07-14 06:00:00
1720937700000,60093.3,60098.3,60016.5,60063.8,772.417,2024-07-14 06:15:00
1720938600000,60063.8,60094.4,59958.2,59964.1,930.009,2024-07-14 06:30:00
1720939500000,59964.1,59971.4,59753.5,59837.8,2618.518,2024-07-14 06:45:00
1720940400000,59837.8,59938.0,59780.0,59879.8,763.547,2024-07-14 07:00:00
1720941300000,59879.8,60070.3,59861.3,59902.5,1403.395,2024-07-14 07:15:00
1720942200000,59902.5,59965.9,59866.7,59964.3,627.592,2024-07-14 07:30:00
1720943100000,59964.3,60081.0,59952.1,60010.8,948.002,2024-07-14 07:45:00
1720944000000,60010.8,60181.6,60010.8,60080.3,936.778,2024-07-14 08:00:00
1720944900000,60080.3,60355.5,60027.1,60267.9,2322.055,2024-07-14 08:15:00
1720945800000,60267.9,60269.9,60131.0,60207.4,1869.212,2024-07-14 08:30:00
1720946700000,60207.4,60280.3,60116.5,60157.8,960.168,2024-07-14 08:45:00
1720947600000,60157.8,60235.8,60084.5,60093.4,891.43,2024-07-14 09:00:00
1720948500000,60093.4,60250.0,60080.0,60224.3,781.735,2024-07-14 09:15:00
1720949400000,60224.3,60319.3,60147.3,60150.0,1533.661,2024-07-14 09:30:00
1720950300000,60150.0,60222.6,60134.5,60141.9,672.09,2024-07-14 09:45:00
1720951200000,60141.9,60184.5,60052.1,60062.4,1268.718,2024-07-14 10:00:00
1720952100000,60062.4,60130.6,60055.9,60084.5,652.749,2024-07-14 10:15:00
1720953000000,60084.5,60092.5,59941.5,59984.8,1405.318,2024-07-14 10:30:00
1720953900000,59984.8,60016.7,59859.4,59885.4,1254.067,2024-07-14 10:45:00
1720954800000,59885.4,60003.6,59870.8,59985.1,2082.578,2024-07-14 11:00:00
1720955700000,59985.1,60004.6,59933.5,59950.1,726.608,2024-07-14 11:15:00
1720956600000,59950.1,60064.5,59940.0,60046.9,1838.542,2024-07-14 11:30:00
1720957500000,60046.9,60078.5,60010.7,60050.0,694.163,2024-07-14 11:45:00
1720958400000,60050.0,60069.7,59829.5,59835.4,1131.013,2024-07-14 12:00:00
1720959300000,59835.4,59895.5,59682.0,59750.0,2666.05,2024-07-14 12:15:00
1720960200000,59750.0,59825.9,59650.0,59710.7,2435.181,2024-07-14 12:30:00
1720961100000,59710.7,59739.8,59539.9,59551.0,3700.595,2024-07-14 12:45:00
1720962000000,59551.0,59616.5,59547.2,59590.6,989.879,2024-07-14 13:00:00
1720962900000,59590.6,59738.9,59589.6,59589.6,1385.054,2024-07-14 13:15:00
1720963800000,59589.6,59650.2,59550.2,59599.9,735.777,2024-07-14 13:30:00
1720964700000,59599.9,59666.6,59572.6,59651.0,428.302,2024-07-14 13:45:00
1720965600000,59651.0,59700.0,59592.1,59676.1,487.187,2024-07-14 14:00:00
1720966500000,59676.1,59676.1,59462.5,59467.0,1276.626,2024-07-14 14:15:00
1720967400000,59467.0,59731.8,59420.0,59721.6,3361.331,2024-07-14 14:30:00
1720968300000,59721.6,60200.0,59721.6,59967.4,4333.776,2024-07-14 14:45:00
1720969200000,59967.4,60120.0,59834.0,59949.9,2212.58,2024-07-14 15:00:00
1720970100000,59949.9,59960.0,59839.5,59874.1,598.681,2024-07-14 15:15:00
1720971000000,59874.1,60034.2,59870.0,59897.6,788.439,2024-07-14 15:30:00
1720971900000,59897.6,60085.8,59890.0,60041.4,723.927,2024-07-14 15:45:00
1720972800000,60041.4,60059.9,59958.2,60049.4,941.187,2024-07-14 16:00:00
1720973700000,60049.4,60062.7,59890.7,59895.3,614.694,2024-07-14 16:15:00
1720974600000,59895.3,59984.7,59844.1,59979.6,867.141,2024-07-14 16:30:00
1720975500000,59979.6,60055.0,59964.3,60049.9,345.464,2024-07-14 16:45:00
1720976400000,60049.9,60145.1,59929.0,59937.1,1363.553,2024-07-14 17:00:00
1720977300000,59937.1,59974.5,59871.6,59969.4,473.312,2024-07-14 17:15:00
1720978200000,59969.4,60021.8,59912.3,59915.5,313.785,2024-07-14 17:30:00
1720979100000,59915.5,59972.9,59915.0,59960.0,268.863,2024-07-14 17:45:00
1720980000000,59960.0,60029.7,59895.0,59895.1,434.518,2024-07-14 18:00:00
1720980900000,59895.1,59944.8,59895.0,59913.2,180.897,2024-07-14 18:15:00
1720981800000,59913.2,59983.5,59908.0,59968.2,393.001,2024-07-14 18:30:00
1720982700000,59968.2,59989.8,59941.5,59983.7,176.304,2024-07-14 18:45:00
1720983600000,59983.7,59984.7,59941.3,59949.5,118.342,2024-07-14 19:00:00
1720984500000,59949.5,59961.1,59930.9,59931.2,114.774,2024-07-14 19:15:00
1720985400000,59931.2,59945.9,59861.4,59862.0,200.434,2024-07-14 19:30:00
1720986300000,59862.0,59900.0,59850.4,59865.9,550.921,2024-07-14 19:45:00
1720987200000,59865.9,59894.2,59837.0,59880.0,218.43,2024-07-14 20:00:00
1720988100000,59880.0,59985.8,59880.0,59949.5,348.497,2024-07-14 20:15:00
1720989000000,59949.5,60350.0,59949.1,60108.9,2449.242,2024-07-14 20:30:00
1720989900000,60108.9,60161.7,60024.9,60043.0,1271.648,2024-07-14 20:45:00
1720990800000,60043.0,60335.0,59988.0,60229.1,1870.567,2024-07-14 21:00:00
1720991700000,60229.1,60974.5,60228.4,60713.2,7615.103,2024-07-14 21:15:00
1720992600000,60713.2,60848.3,60591.0,60733.9,2822.025,2024-07-14 21:30:00
1720993500000,60733.9,61385.5,60729.5,61226.1,4665.497,2024-07-14 21:45:00
1720994400000,61226.1,61340.4,60726.0,60796.5,5156.208,2024-07-14 22:00:00
1720995300000,60796.5,60943.8,60715.1,60857.9,2520.938,2024-07-14 22:15:00
1720996200000,60857.9,60941.7,60731.1,60735.0,912.147,2024-07-14 22:30:00
1720997100000,60735.0,60884.4,60731.0,60807.5,838.629,2024-07-14 22:45:00
1720998000000,60807.5,60942.2,60750.0,60914.2,888.878,2024-07-14 23:00:00
1720998900000,60914.2,61129.5,60900.0,61051.2,1902.7,2024-07-14 23:15:00
1720999800000,61051.2,61123.7,60992.6,61047.1,812.931,2024-07-14 23:30:00
1721000700000,61047.1,61047.1,60670.0,60754.0,1737.194,2024-07-14 23:45:00
